SKU	ManufacturerPartNum	OnMarket
004FUSKIN64GB100G3B	FUSKIN64GB100G3-B	1
004FUSKIN64GB101G2	FUSKIN64GB101G2	1
004FUSKIN8GB100G3B	FUSKIN8GB100G3-B	1
004FUSKIN8GB101G2	FUSKIN8GB101G2	1
004FUSSAN128GCZ88EXP	FUSSAN128GCZ88EXP	1
004FUSSAN16GBCZ71FO3	FUSSAN16GBCZ71FO-3	1
004FUSSAN16GCZ40BP	FUSSAN16GCZ40BP	1
004FUSSAN16GCZ48U3	FUSSAN16GCZ48U3	1
004FUSSAN16GCZ51EG	FUSSAN16GCZ51EG	1
004FUSSAN16GCZ52SW	FUSSAN16GCZ52SW	1
004FUSSAN16GCZ53PP	FUSSAN16GCZ53PP	1
004FUSSAN16GCZ53PPRD	FUSSAN16GCZ53PPRD-B	1
004FUSSAN16GCZ55FAC	FUSSAN16GCZ55FA-C	0
004FUSSAN16GCZ58OB3	FUSSAN16GCZ58OB-3	1
004FUSSAN16GCZ60GL	FUSSAN16GCZ60GL	1
004FUSSAN16GCZ80U3	FUSSAN16GCZ80U3	1
004FUSSAN16GWS2FD	FUSSAN16GWS2FD	1
004FUSSAN32GBCZ71FO3	FUSSAN32GBCZ71FO-3	1
004FUSSAN32GCZ48U3	FUSSAN32GCZ48U3	1
004FUSSAN32GCZ51EG	FUSSAN32GCZ51EG	1
004FUSSAN32GCZ52SW	FUSSAN32GCZ52SW	1
004FUSSAN32GCZ58OB3	FUSSAN32GCZ58OB-3	1
004FUSSAN32GCZ60GL	FUSSAN32GCZ60GL	1
004FUSSAN32GCZ80U3	FUSSAN32GCZ80U3	1
004FUSSAN32GWS1MD	FUSSAN32GWS1MD	1
004FUSSAN32GWS2FD	FUSSAN32GWS2FD	1
004FUSSAN64GBCZ3692	FUSSAN64GBCZ3692	1
004FUSSAN64GCZ33FT1	FUSSAN64GCZ33FT-1	1
004FUSSAN64GCZ48U3	FUSSAN64GCZ48U3	1
004FUSSAN64GCZ50CB	FUSSAN64GCZ50CB	1
004FUSSAN64GCZ51EG	FUSSAN64GCZ51EG	1
004FUSSAN64GCZ52SW	FUSSAN64GCZ52SW	1
004FUSSAN64GCZ60GL	FUSSAN64GCZ60GL	1
004FUSSAN64GCZ80U3N	FUSSAN64GCZ80U3N	1
004FUSSAN64GWS1MD	FUSSAN64GWS1MD	1
004FUSSAN64GWS2FD	FUSSAN64GWS2FD	1
004FUSSAN8GBCZ58OB3	FUSSAN8GBCZ58OB-3	1
004FUSSAN8GBCZ71FO3	FUSSAN8GBCZ71FO-3	1
004FUSSAN8GCZ40BP	FUSSAN8GCZ40BP	1
004FUSSAN8GCZ51EG	FUSSAN8GCZ51EG	1
004FUSSAN8GCZ52SW	FUSSAN8GCZ52SW	1
004FUSSAN8GCZ60GL	FUSSAN8GCZ60GL	1
004FUSSON16GBUSMAS1B	FUSSON16GBUSMAS1BK	1
004FUSSON32GUSMAS1VI	FUSSON32GUSMAS1VI	1
004FUSSON32GUSMSA1BK	FUSSON32GUSMSA1BK	1
004FUSSON32GUSMSA1WH	FUSSON32GUSMSA1WH	1
004FUSSON8GBUSMAS1BK	FUSSON8GBUSMAS1BK	1
004HDDHITEXITB25U3	HDDHITEXITB25U3	1
004HDDICY6031U3SSD	HDDICY6031U3SSD	0
004HDDSAN128GULTRA	HDDSAN128GULTRA	1
004HDDTOUEX500G25U3	HDDTOUEX500G25U3	1
004LOGC525PHPC	LOG-C525-PHPC	1
004LOGG130PHPC	LOG-G130-PHPC	1
004LOGG600WTPHPC2	LOG-G600-WT-PHPC-2	1
004LOGK400RPHPC	LOG-K400R-PHPC	0
004LOGKMCMK120USBC	LOGKMCMK120USBC	1
004LOGT400PHPC	LOG-T400-PHPC	0
004LOGT620BKPHPC2	LOG-T620-BK-PHPC-2	1
004LOGT620WTPHPC2	LOG-T620-WT-PHPC-2	1
004LOGT650PHPC	LOG-T650-PHPC	1
004MOBACC0123SAMNS	MOBACC0123SAMNS	1
004MOBACC1015SAMCH	MOBACC1015SAMCH	1
004MOBACC1026HTCAC	MOBACC1026HTCAC	1
004MOBACC3355USBI5	MOBACC3355USBI5	1
004MOBACC4132HTCSE	MOBACC4132HTCSE	1
004MOBACC4168SAMNS	MOBACC4168SAMNS	1
004MOBACC4174SAMGS	MOBACC4174SAMGS	1
004MOBACC4176HTCIS	MOBACC4176HTCIS	1
004MOBACC4236IPH5C	MOBACC4236IPH5C	1
004MOBACC4237IPH5M	MOBACC4237IPH5M	1
004MOBACC4796HTCIS	MOBACC4796HTCIS	0
004MOBACC5279ALUB5	MOBACC5279ALUB5	1
004MOBACC5282CLRB5	MOBACC5282CLRB5	1
004MOBACC5663SAMNS	MOBACC5663SAMNS	1
004MOBACC5664SAMGS	MOBACC5664SAMGS	1
004MOBACC5675HTCSE	MOBACC5675HTCSE	1
004MOBACC5682SILB5	MOBACC5682SILB5	1
004MOBACC5911SILD5	MOBACC5911SILD5	1
004MOBACC8041HTCCC	MOBACC8041HTCCC	1
004MOBACC8918SAMGS	MOBACC8918SAMGS	1
004MOBACC8930HTCSE	MOBACC8930HTCSE	1
004MOBEZC2131CARHDL	MOBEZC2131CARHDL	1
004MOBEZC5IN1ICRIPD	MOBEZC5IN1ICRIPD	0
004MOBEZCCHD1015LN	MOBEZCCHD1015LN	1
004MOBEZCMICROADPR	MOBEZCMICROADPR	1
004MOBHUN21VCHUVJP	MOBHUN21VCHUVJP	0
004MOBHUNCARCBPNK	MOBHUNCARCB-PNK	1
004MOBHUNPBA2000MN	MOBHUNPBA2000MN	1
004MOBICTIPADBACKH2	MOBICTIPADBACKH2	1
004MOBKINBTKBIP4S	MOBKINBTKBIP4S	1
004MOBKINBTKBIPADII	MOBKINBTKBIPADII	0
004MOBVMXBTWLKEYBD	MOBVMXBTWLKEYBD	1
004MOBVMXPENRTMIBK	MOBVMXPENRTMIBK	1
004MOBVMXPENRTMIBU	MOBVMXPENRTMIBU	1
004MOBVMXPENRTMIGN	MOBVMXPENRTMIGN	1
004MOBVMXPENRTMIPK	MOBVMXPENRTMIPK	1
004MOBVMXPENRTMIRD	MOBVMXPENRTMIRD	1
004MOBVMXPENRTMISL	MOBVMXPENRTMISL	1
004MOBVMXPULWATCHR	MOBVMXPULWATCHR	1
004MOBVMXPULWATCHS	MOBVMXPULWATCHS	1
004MOBVMXPULWATCHU	MOBVMXPULWATCHU	1
004NACBICTHDMIV15M	N-ACBICTHDMIV15M	1
004NACBICTHDMIV5M	N-ACBICTHDMIV5M	1
004NACCMOB3199BLU	N-ACCMOB3199BLU	0
004NACCMOB3199SIL	N-ACCMOB3199SIL	1
004NACCMP35538BLA	N-ACCMP3-5538-BLA	0
004NACCMSDREADER	N-ACCMSDREADER	1
004NACCPHONEKIT1938M	N-ACCPHONEKIT1938-M	1
004NBAHUN65WSLIMII1	NBAHUN65WSLIMII-1	1
004NBAHUN90WESIIUL1	NBAHUN90WESIIUL-1	1
004NBBLEM12INBLKSL	NBBLEM12INBLKSL	1
004NBBLEM12INREDSL	NBBLEM12INREDSL	1
004NBBNEX727KCSTAND	NBBNEX727KCSTAND	1
004NBBNEXM805STAND	NBBNEXM805STAND	0
004NBKASUX551CA24H2	NBKASUX551CA24H-2	0
004NBKHP20002D52TU1	NBKHP20002D52TU-1	0
004NBKHP248F8Z13PA2	NBKHP248F8Z13PA-2	1
004NBKHPG62238TX1	NBKHPG62238TX-1	0
004NEACCHARGERI2274M	N-EACCHARGERI2274-M	1
004NETDLIDGE528PCI	NETDLIDGE528PCI	1
004NETDLIDGS1024D	NETDLIDGS-1024D	1
004NETDLIDWA125USB	NETDLIDWA125USB	1
004NETDLIDWA140USB	NETDLIDWA140USB	1
004NETDLIDWA160DUN	NETDLIDWA160DUN	1
004NETDLIDWA525PCI	NETDLIDWA525PCI	1
004NETTPL8817TD1PTB	NETTPL8817TD1PT-B	1
004NETTPLTDW8960NB	NETTPLTDW8960NB	1
004NETTPLTDW8968M	NETTPLTD-W8968M	1
004NETTPLVG3631VIP	NETTPLVG3631VIP	1
004NETTPLW8970GTD3	NETTPLW8970GTD3	1
004NETTPLWN722N150	NETTPLWN722N150	1
004NETTPLWR941ND3A	NETTPLWR941ND3A	1
004NETWIN320GU3LAN	NETWIN320GU3LAN	1
004NETWIN687N1USBW	NETWIN687N1USBW	1
004NETWIN689DAHIGH	NETWIN689DAHIGH	1
004NFUSSAN16GCZ33CF	N-FUSSAN16GCZ33CF	1
004NFUSSAN16GCZ50CB	N-FUSSAN16GCZ50CB	0
004NFUSSAN32GCZ36CB	N-FUSSAN32GCZ36CB	0
004NFUSSAN32GCZ45UL	N-FUSSAN32GCZ45UL	0
004NFUSSAN32GCZ50CB	N-FUSSAN32GCZ50CB	1
004NFUSSAN4GBCZ50CB	N-FUSSAN4GBCZ50CB	1
004NFUSSAN64GCZ45UL	N-FUSSAN64GCZ45UL	1
004NFUSSAN8GBCZ33CF	N-FUSSAN8GBCZ33CF	0
004NFUSSAN8GBCZ36CB	N-FUSSAN8GBCZ36CB	0
004NFUSSAN8GBCZ50CB	N-FUSSAN8GBCZ50CB	1
004NSNDCREXFI02M001	N-SNDCREXFI02M001	0
004NSOFTMSGAMEAE3TWB	N-SOFTMSGAMEAE3TW-B	1
004NSOFTMSGAMEFABLEB	N-SOFTMSGAMEFABLE-B	1
004NSOFTMSGAMEFSXAEB	N-SOFTMSGAMEFSXAE-B	1
004NSOFTMSGAMEFSXSTB	N-SOFTMSGAMEFSXST-B	1
004NSOFTMSGAMEHALO2B	N-SOFTMSGAMEHALO2-B	1
004NSOFTMSGAMEZOOT2B	N-SOFTMSGAMEZOOT2-B	0
004NSOFTMSGAMEZOOT3B	N-SOFTMSGAMEZOOT3-B	0
004NTVCARDDFUDVI130	N-TVCARDDFUDVI130	1
004NTVCARDDFUDVI150	N-TVCARDDFUDVI150	1
004NTVCARDDFUDVI160	N-TVCARDDFUDVI160	0
004PSUHUNSAC504WHT	PSUHUNSAC504WHT	1
004PSUHUNSAC804PBW	PSUHUNSAC804PBW	1
004SAMSUNGS24B300H1	SAMSUNGS24B300H-1	0
004SPKHYDMAXISNDBK	SPKHYDMAXISNDBK	1
004SPKHYDMAXISNDBU	SPKHYDMAXISNDBU	1
004SPKHYDMAXISNDRD	SPKHYDMAXISNDRD	1
004SPKHYDMAXISNDSL	SPKHYDMAXISNDSL	1
004SPKVMXBTWLEARSB06	SPKVMXBTWLEARSB-060214	1
004SPKVMXBTWLEARSG06	SPKVMXBTWLEARSG-060214	1
004SPKVMXBTWLEARSGAR	SPKVMXBTWLEARSG-ARMBAND	1
004SPKVMXBTWLEARSR06	SPKVMXBTWLEARSR-060214	1
004SPKVMXBTWLEARSRAR	SPKVMXBTWLEARSR-ARMBAND	1
004SPKVMXBTWLEARSUAR	SPKVMXBTWLEARSU-ARMBAND	1
004SPKVMXMINIBTPTB1	SPKVMXMINIBTPTB-1	1
004SPKVMXMINIBTPTR1	SPKVMXMINIBTPTR-1	1
004SPKVMXMINIBTPTS1	SPKVMXMINIBTPTS-1	1
004SPKVMXMINIBTPTU1	SPKVMXMINIBTPTU-1	1
004SYSDDS2130IVP16B1	SYSDDS2130IVP16-B-1-B-2014	0
004SYSDDS3240BTS141B	SYSDDS3240BTS14-1-B-2014	0
004SYSDDSASU3770D032	SYSDDSASU3770D03-2-2014	0
004SYSDDSASU3770GMWI	SYSDDSASU3770GMWIN802-1	0
004SYSLEN3414EMM92	SYSLEN3414EMM92	1
004TDK03ISLIMWHTB	TDK-03ISLIM-WHT-B	1
004TDKICLASSICWHTB	TDK-ICLASSIC-WHT-B	1
004USBICYIBAC611U34P	USBICYIBAC611U34P	1
004USBVGA17H1DHDMI	USBVGA17H1DHDMI	1
004USBVGA17M1DHDMI	USBVGA17M1DHDMI	1
004USBVGA19D1DHDMI	USBVGA19D1DHDMI	1
004USBWIN333UDOCK	USBWIN333UDOCK	0
004USBWINUG39DK1NB	USBWINUG39DK1NB	1
004WDBACX0010BBK02	WDBACX0010BBK02	1
004WSUEC221PS	WS-UEC221PS	0
004DDSYS3240IBG17NEW	DDSYS3240IBG17NEW	1
004DDSYS3240IVP16	DDSYS3240IVP16	1
004DDSYSASU4790BTS8G	DDSYSASU4790BTS8GB	1
004DDSYSASU4790GMWIN	DDSYSASU4790GMWIN7	1
004DDSYSDDS4790IOP20	DDSYSDDS4790IOP20	1
004DDSYSDDSASU4790D0	DDSYSDDSASU4790D03	1
004DDSYSDDSG3220INT1	DDSYSDDSG3220INT12	0
004DDSYSDDSG3240INT1	DDSYSDDSG3240INT12	1
004DDSYSINTI74790UPG	DDSYSINTI74790UPG_B	1
004ELEDIGPFSCANNER4I	ELEDIGPFSCANNER4IN1	1
004ELERKMMK705	ELERKMMK705	1
004ELERKMMK802IIIS8G	ELERKMMK802IIIS8G-1	1
004ELERKMMK802IV8G1	ELERKMMK802IV8G-1	1
004ELERKMMK902W16G1	ELERKMMK902W16G-1	1
004FFCSAM16GTFEV481	FFCSAM16GTFEV48-1	0
004FFCSAM32GTFEV481	FFCSAM32GTFEV48-1	1
004FFCSAM64GTFEV481	FFCSAM64GTFEV48-1	1
004FFCSAN128GTFUL10	FFCSAN128GTFUL10	1
004MOBVMXBATSAM5830	MOBVMXBATSAM5830	1
004MOBVMXBATSAMNOT2	MOBVMXBATSAMNOT2	0
004MOBVMXBATSAMNOT31	MOBVMXBATSAMNOT3-1	1
004MOBVMXBATSAMS3	MOBVMXBATSAMS3	1
004MOBVMXBATSAMS4	MOBVMXBATSAMS4	1
004MOBVMXBATTERYIP3	MOBVMXBATTERYIP3	1
004MOBVMXBATTERYIP4	MOBVMXBATTERYIP4	1
004MOBVMXBATTERYIP4S	MOBVMXBATTERYIP4S	1
004MOBVMXBATTERYIP5	MOBVMXBATTERYIP5	1
004MOBVMXBATTERYIP5S	MOBVMXBATTERYIP5S	1
004MOBVMXCARFMBK	MOBVMXCARFMBK	1
004MOBVMXH26SBTBK	MOBVMXH26SBTBK	1
004MOBVMXQIRECNO3	MOBVMXQIRECNO3	1
004MOBVMXQIRECS3	MOBVMXQIRECS3	1
004MOBVMXQIRECS4	MOBVMXQIRECS4	1
004MOBVMXQIRECS5	MOBVMXQIRECS5	1
004MONAOCE2260SWDN1	MONAOCE2260SWDN-1	1
004NBKHP250G0R80PA	NBKHP250G0R80PA	1
004NBKHP450F3K30PA	NBKHP450F3K30PA	1
004NBKHP4540SD7X55PA	NBKHP4540SD7X55PA	1
004NETWIN320GU3LAN1	NETWIN320GU3LAN-1	1
004SYSDDS4130BTS14	SYSDDS4130BTS14	1
004ACBEZCMINIHDMI15M	ACBEZCMINIHDMI1-5M	1
004DDSYSASU4790GMWIN	DDSYSASU4790GMWIN7	1
004DDSYSDDSG3220INT1	DDSYSDDSG3220INT12	0
004DDSYSDDSINT1820D0	DDSYSDDSINT1820D08_B	1
004DDSYSINTI74790UPG	DDSYSINTI74790UPG_B	1
004ELEHYDPB8800	ELEHYDPB8800	1
004ELEHYDSTANDWLEDC	ELEHYDSTANDWLED-C	1
004ELEKODFZ41BK	ELEKODFZ41BK	1
004ELEKODFZ41BK16GSD	ELEKODFZ41BK-16GSD	0
004ELEKODFZ41RD	ELEKODFZ41RD	0
004ELEKODFZ41RD16GSD	ELEKODFZ41RD-16GSD	0
004ELEKODFZ41SL	ELEKODFZ41SL	1
004ELEKODFZ41SL16GSD	ELEKODFZ41SL-16GSD	0
004ELENEX3GDONGLEUC	ELENEX3GDONGLEU-C	1
004ELENEXM727HCSGLRE	ELENEXM727HCSGL-REFB	0
004ELENEXP8TABLETA2R	ELENEXP8TABLETA2-REFB	0
004FFCSAM32GTFD90	FFCSAM32GTFD90	1
004FFCSAM64GTFD90	FFCSAM64GTFD90	1
004FFCSON64GUYSD40	FFCSON64GUYSD40	1
004FUSSAN16GCZ59CUBB	FUSSAN16GCZ59CUB-B	1
004FUSSAN16GCZ59CUGB	FUSSAN16GCZ59CUG-B	1
004FUSSAN32GCZ59CUBB	FUSSAN32GCZ59CUB-B	1
004FUSSAN32GCZ59CUGB	FUSSAN32GCZ59CUG-B	1
004FUSSAN64GCZ59CUBB	FUSSAN64GCZ59CUB-B	1
004FUSSAN64GCZ59CUGB	FUSSAN64GCZ59CUG-B	1
004FUSSAN8GBCZ59CUBB	FUSSAN8GBCZ59CUB-B	1
004FUSSAN8GBCZ59CUGB	FUSSAN8GBCZ59CUG-B	1
004MOBVMXPULWATCHRB	MOBVMXPULWATCHR-B	1
