Item ID	Custom Label	Quantity Available	Purchases	Bids	Price	Start Date	End Date	Condition	Type	Item Title	Category Leaf Name	Category Number	Private Notes	Site Listed	Download Date	Variation Details	Product Reference ID	Condition ID	OutOfStockControl	LISTING TYPE (DELETE THIS COLUMN IF PERFORMING KERP IMPORT) 
310961365519	001SOHOGRAPE220X150	1	1		118.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG PURPLE 220X150CM		0		15	08-Dec-14 10:48:06 AEST			1000	TRUE	FixedPriceItem	
360937082641	001SOHOGRAPE90X90	1	1		33.95	18-May-14		Brand New	9	NEW TEXTURE ROUND SHAG RUG PURPLE 90X90CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
301186866022	001SOHOLIME280X190	2	0		193.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG LIME 280X190CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
310961365630	001SOHOMINK150X150	2	2		98.95	18-May-14		Brand New	9	NEW TEXTURE ROUND SHAG RUG DARK BROWN 150X150CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
360937082700	001SOHOMINK165X115	2	0		68.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG DARK BROWN 165X115CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
301186866125	001SOHOMINK220X150	2	0		118.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG DARK BROWN 220X150CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
301186866156	001SOHOMINK320X230	2	0		279.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG DARK BROWN 320X230CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
360937082744	001SOHOMINK90X90	1	3		33.95	18-May-14		Brand New	9	NEW TEXTURE ROUND SHAG RUG DARK BROWN 90X90CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
360937082757	001SOHOPINK165X115	2	4		68.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG PINK 165X115CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
310961365817	001SOHOPINK220X150	1	3		118.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG PINK 220X150CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
360937082787	001SOHOPINK280X190	2	0		193.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG PINK 280X190CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
360937082806	001SOHOPINK90X90	1	10		33.95	18-May-14		Brand New	9	NEW TEXTURE ROUND SHAG RUG PINK 90X90CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
310961365921	001SOHORED165X115	2	2		68.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG RED 165X115CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
360937082855	001SOHORED220X150	2	0		118.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG RED 220X150CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
310961365981	001SOHORED280X190	2	0		193.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG RED 280X190CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
360937082893	001SOHORUST280X190	2	0		193.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG ORANGE 280X190CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
360937082926	001SOHOWHITE320X230	2	0		279.95	18-May-14		Brand New	9	NEW TEXTURE SHAG RUG WHITE 320X230CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
310961366074	001BCF7520X11330X240	2	0		199.95	18-May-14		Brand New	9	NEW CLASSIC DESIGN RUG NAVY BLUE 330X240CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
360937082959	001IST3GI230X160	2	0		138.95	18-May-14		Brand New	9	NEW MEDALLION CLASSIC DESIGN RUG GREEN 230X160CM		0		15	08-Dec-14 10:48:07 AEST			1000	TRUE	FixedPriceItem	
361139601023	SF0029QB	1	0		46.9	04-Dec-14	14-Dec-14	Brand New	9	BR NEW LIGHT BLUE SINGLE SEAT TOY BOX SOFA FOR KIDS FREE SHIPPING		0		15	08-Dec-14 10:48:07 AEST			1000	FALSE	FixedPriceItem	
311202942314	WM1180BK	1	0		24.6	05-Dec-14	15-Dec-14	Brand New	9	NEW LCD TV VESA MONITOR ADJUSTABLE WALL MOUNT BRACKET FREE SHIPPING		0		15	08-Dec-14 10:48:07 AEST			1000	FALSE	FixedPriceItem	
311202942348	KT3360	1	0		46.35	05-Dec-14	15-Dec-14	Brand New	9	BR NEW WOODEN 1 DRAWER 3 BASKET KITCHEN TROLLEY FREE SHIPPING		0		15	08-Dec-14 10:48:07 AEST			1000	FALSE	FixedPriceItem	
311202942432	GE0011	1	0		47.4	05-Dec-14	15-Dec-14	Brand New	9	NEW 100CM X 61CM X 41CM FLAT GREEN HOUSE FREE SHIPPING		0		15	08-Dec-14 10:48:07 AEST			1000	FALSE	FixedPriceItem	
311202942489	EB8698	1	0		63.95	05-Dec-14	15-Dec-14	Brand New	9	NEW DELUXE 8 ALLOY BALL BOULES BOCCE PETANQUE JACK SET AND CANVAS BAG		0		15	08-Dec-14 10:48:07 AEST			1000	FALSE	FixedPriceItem	
361140946493	JP0001	1	0		69.25	05-Dec-14	15-Dec-14	Brand New	9	BR NEW WOODEN FOLDABLE PICNIC TABLE SET WITH 4 STOOLS FREE SHIPPING		0		15	08-Dec-14 10:48:07 AEST			1000	FALSE	FixedPriceItem	
301425282120	JP0002	1	0		81.25	05-Dec-14	15-Dec-14	Brand New	9	BR NEW PORTABLE XL FOLDING PICNIC TABLE AND 4 STOOL SET FREE SHIPPING		0		15	08-Dec-14 10:48:07 AEST			1000	FALSE	FixedPriceItem	
300952692114	BZ7711RX	2	4		29.95	22-Aug-13		Brand New	9	NEW XL 1.8M X 2M ALPHABET KIDS FLOOR CRAWLING MAT		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
360723958397	IG1336	0	3		33.95	23-Aug-13		Brand New	9	BR NEW 25CM DELUXE 2 WAY LOCKING CAT DOG FLAP DOOR		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
300952692791	ST4117BL	1	2		44.95	23-Aug-13		Brand New	9	BR NEW RACING ALUMINIUM PLEATHER STEERING WHEEL		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
300952692880	GT2750	1	39		89.95	23-Aug-13		Brand New	9	BR NEW ADJUSTABLE EILEEN GRAY CHROME STYLE SIDE TABLE		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
300952692899	TK0111	3	0		118.95	23-Aug-13		Brand New	9	TATTOO MACHINE KIT SET AND 2 GUNS AND INK AND NEEDLES AND MORE		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
301022551636	BC5590XY	1	6		35.95	21-Nov-13		Brand New	9	NEW WROUGHT IRON RATTAN 3 LEVEL SHELVING UNIT		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
360796968289	CC5245	0	15		28.95	21-Nov-13		Brand New	9	BR NEW PORTABLE 520 SLEEVE CD DVD BLU RAY CARRY CASE		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
301022551939	DB8603BR	0	12		49.95	21-Nov-13		Brand New	9	BR NEW 121CM DARK STAIN WOODEN GARDEN SHELF PLANT FLOWER PLANTER TRELLIS		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
301022552056	SP5000	2	42		117.95	21-Nov-13		Brand New	9	NEW 50L PROFESSIONAL ATV WEED GARDEN SPRAY MACHINE UNIT		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
311204444190	LI0632	1	0		32.8	06-Dec-14	16-Dec-14	Brand New	9	NEW POP UP EZ TWIST PLAY TENT HOUSE FOR KIDS FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
361142280971	LI2131	1	0		34.95	06-Dec-14	16-Dec-14	Brand New	9	NEW 16 PC 5.25CM POOL BALL SET WITH WHITE AND 8 BALL		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
361142281001	YV6611	1	0		36.95	06-Dec-14	16-Dec-14	Brand New	9	BR NEW QUARTZ ANALOG BATTERY OPERATED CHESS CLOCK TIMER		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
311204444391	AE2069	1	0		39.95	06-Dec-14	16-Dec-14	Brand New	9	BR NEW PORTABLE ARTISTS PAINTING BOX WITH PALETTE FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
301426864316	NK2824	1	0		45.9	06-Dec-14	16-Dec-14	Brand New	9	BR NEW WIRELESS BLUETOOTH IPAD 2 KEYBOARD AND STAND FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
311204444500	GE0021	1	0		49.4	06-Dec-14	16-Dec-14	Brand New	9	NEW 123CM X 100CM X 41CM POLYCARBON GREENHOUSE FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
361142281140	JP0011XH	1	0		50.85	06-Dec-14	16-Dec-14	Brand New	9	NEW PORTABLE FOLDING BARBECUE PICNIC TABLE FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
311204444616	WF1079XH	1	0		52.8	06-Dec-14	16-Dec-14	Brand New	9	BR NEW 15 PC 3 SIZES WOODEN PHOTO FRAMES FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
361142281196	RZ8827	1	0		56.95	06-Dec-14	16-Dec-14	Brand New	9	NEW XL 30CM PET LADYBIRD DESIGN REMOTE QUAD COPTER		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
301426864772	MK2571BL	1	0		61.9	06-Dec-14	16-Dec-14	Brand New	9	NEW 60KG BLUE ALUMINIUM WHEELED KAYAK CANOE TROLLEY		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
311204444779	LJ8521RD	1	0		66.9	06-Dec-14	16-Dec-14	Brand New	9	BR NEW RED ABS PLASTIC REPLICA EAMES DINING ARM CHAIR FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
311204444968	CA8149	1	0		85.4	06-Dec-14	16-Dec-14	Brand New	9	NEW PRO HAIRDRESSER SALON DRAWER WHEEL TROLLEY FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
361142281346	RP1914RD	1	0		89.9	06-Dec-14	16-Dec-14	Brand New	9	NEW NIGHT LIGHT COLOUR CAMERA RC HELICOPTER FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
301426865537	SC4300	1	0		94.65	06-Dec-14	16-Dec-14	Brand New	9	BR NEW PORTABLE IMAGE AND DOCUMENT HANDY SCAN SCANNER FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
311204445554	SS0580BL	1	0		143.9	06-Dec-14	16-Dec-14	Brand New	9	NEW 5 PIECE WHEELED LUGGAGE SET 75CM TO 33CM		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
311204445735	CG6061	1	0		200.45	06-Dec-14	16-Dec-14	Brand New	9	NEW XL 170CM WROUGHT IRON BIRD CAGE ENCLOSURE FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
301426865957	DG3000	1	0		225.15	06-Dec-14	16-Dec-14	Brand New	9	BR NEW POWERFUL 5.5HP GASOLINE ENGINE GENERATOR FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	FALSE	FixedPriceItem	
301131086066	DG6863	0	9		27.95	22-Mar-14		Brand New	9	NEW 900ML RETRO PETROL PUMP LIQUOR DISPENSER FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
301131086145	SXP001	0	30		246.95	22-Mar-14		Brand New	9	NEW PREMIUM QUALITY PRO ALTO SAXOPHONE SAX AND CASE AND STRAP AND CLEANING CLOTH		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
301190324071	CS0048	0	62		35.95	21-May-14		Brand New	9	BR NEW FUN 6 PLAYER CROQUET GAME SET SOLDSMART FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
360940088058	CT0075	0	8		38.95	21-May-14		Brand New	9	BR NEW HEIGHT ADJUSTABLE BACKLESS OFFICE STOOL FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
360940088069	CA0058RD	0	16		39.95	21-May-14		Brand New	9	BR NEW 7 INCH HIGH POWER ROUND CAR SUPER BASS SUBWOOFER FREE SHIPPING		0		15	08-Dec-14 10:48:08 AEST			1000	TRUE	FixedPriceItem	
360940088086	HX0086	0	14		40.95	21-May-14		Brand New	9	NEW MULTIFUNCTIONAL TOY STORAGE BENCH SEAT STOOL FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
301190325756	RS0070	0	47		45.95	21-May-14		Brand New	9	NEW 4 PANEL RATTAN FOLDING PRIVACY SCREEN FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
301190325788	BZ7925RD	0	7		46.95	21-May-14		Brand New	9	BR NEW 136KG RED WAREHOUSE PLATFORM HAND TRUCK TROLLEY FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964601571	CA0057	0	8		41.95	21-May-14		Brand New	9	NEW CAR SUPER BASS EQ SUB WOOFER 45-300 WATT AMPLIFIER FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964601596	BZ7791	3	10		44.95	21-May-14		Brand New	9	BR NEW 50CM HAMSTER GERBIL MOUSE PET CAGE AND TOYS FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964601620	BZ7791BL	1	15		44.95	21-May-14		Brand New	9	BR NEW 50CM HAMSTER GERBIL MOUSE PET CAGE AND TOYS FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964601645	BZ7791YL	1	4		44.95	21-May-14		Brand New	9	BR NEW 50CM HAMSTER GERBIL MOUSE PET CAGE AND TOYS FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964601687	PT5255	3	9		49.95	21-May-14		Brand New	9	BR NEW 51X64 CM PET PARK DELUXE DOG POTTY TOILET FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
301190326014	PS0150	5	0		49.95	21-May-14		Brand New	9	BR NEW COLOR SCREEN LCD CAR REVERSE PARKING SENSOR KIT FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
360940088211	HT2000	0	10		55.95	21-May-14		Brand New	9	BR NEW PROFESSIONAL HAIRDRESSING BARBER SALON TROLLEY FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
301190326075	CR1380	1	9		52.95	21-May-14		Brand New	9	180CM WOODEN DUAL SECTION CLOTHES HAT STAND HANGER RACK FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
360940091911	AG0064	0	2		64.95	21-May-14		Brand New	9	BR NEW POWERFUL AIR NAIL GUN 100 NAIL CAPACITY FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964612625	AZ0004	0	3		71.95	21-May-14		Brand New	9	4 PERSON FOLDING ALUMINIUM PICNIC TABLE FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964612776	HR3080	2	1		78.95	21-May-14		Brand New	9	BR NEW PROFESSIONAL 15M AUTO RETRACT AIR TOOL HOSE REEL FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
301190331912	CS7701BA	0	16		126.95	21-May-14		Brand New	9	BR NEW PRO STEEL BASE COMPETITION RACING CAR SEAT FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964613713	ZT9057	0	36		122.95	21-May-14		Brand New	9	4CH REMOTE CONTROL RIDE ON ELECTRIC CHILDRENS CAR FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
360940091985	AW3000	2	1		122.95	21-May-14		Brand New	9	BR NEW 12V 3000LB ELECTRIC POWER PULLEY WINCH FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964614350	LJ2193	0	4		126.95	21-May-14		Brand New	9	NEW PLASMA LCD TELEVISION BRACKET AND SHELF FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
301190331998	RO9811GR	0	24		132.95	21-May-14		Brand New	9	BR NEW RIDE ON ELECTRIC ARMY JEEP CAR WITH REMOTE FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
301190332017	PC0384	0	17		144.95	21-May-14		Brand New	9	BR NEW ANIMAL PET CAT ENCLOSURE CAGE AND LADDERS AND LEDGES FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964614851	PT4371	0	3		201.95	21-May-14		Brand New	9	4 IN 1 POWER TOOL CHAIN SAW HEDGE TRIMMER BRUSH CUTTER FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310964614899	WH2500DY	0	17		208.95	21-May-14		Brand New	9	BR NEW HIGH POWER 5.5 HORSEPOWER RECOIL GASOLINE GENERATOR FREE SHIPPING		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310676738130	MK2564	7	4		18.95	26-May-13		Brand New	9	BR NEW ASOTV MAGNETIC HANDS FREE SCREEN DOOR		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310676738174	HL1133	3	2		46.95	26-May-13		Brand New	9	BR NEW XL REMOTE CONTROL GYROSCOPE NIGHT HELICOPTER		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310676738454	UC5200	1	2		60.95	26-May-13		Brand New	9	BR NEW DIGITAL HIGH FREQUENCY ULTRASONIC CLEANER		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310676738474	HD1806	0	28		64.95	26-May-13		Brand New	9	NEW STEEL COMPUTER LAPTOP WORK STATION DESK		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310676738496	SK0130	0	7		61.95	26-May-13		Brand New	9	NEW ANATOMICAL DETAIL 85CM HUMAN SKELETON MODEL		0		15	08-Dec-14 10:48:09 AEST			1000	TRUE	FixedPriceItem	
310676738625	RP1914	2	1		89.95	26-May-13		Brand New	9	NEW NIGHT LIGHT COLOUR CAMERA RC HELICOPTER		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
310937671767	001TTGRUB220X150	1	4		53.95	22-Apr-14		Brand New	9	NEW SUPA RUG PAD GRIP FOR WOODEN HARD FLOORS 220X150CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360913550555	001TTGWOVEN220X150	2	4		53.95	22-Apr-14		Brand New	9	NEW SUPA RUG PAD GRIP FOR CARPET FLOORS 220X150CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360913550611	001TTGWOVEN160X110	1	3		38.95	22-Apr-14		Brand New	9	NEW SUPA RUG PAD GRIP FOR CARPET FLOORS 160X110CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
310937673085	001TTGRUB160X110	2	0		38.95	22-Apr-14		Brand New	9	NEW SUPA RUG PAD GRIP FOR WOODEN HARD FLOORS 160X110CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
310937673118	001TTGWOVEN270X180	1	1		63.95	22-Apr-14		Brand New	9	NEW SUPA RUG PAD GRIP FOR CARPET FLOORS 270X180CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360913550775	001PANCREAM150X80	1	3		78.95	22-Apr-14		Brand New	9	NEW ULTRA THICK SUPER SOFT SHAG RUG CREAM 150X80CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360913550824	001COSDB150X80	2	0		73.95	22-Apr-14		Brand New	9	NEW SOFT DENSE PLAIN DARK BEIGE SHAG RUG 150X80CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360913550892	001PANROCK150X80	1	2		78.95	22-Apr-14		Brand New	9	NEW ULTRA THICK SUPER SOFT SHAG RUG WARM GREY 150X80CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360913550973	001PANLATTE150X80	2	1		78.95	22-Apr-14		Brand New	9	NEW ULTRA THICK SUPER SOFT SHAG RUG LATTE 150X80CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360913551035	001COSRED150X80	1	3		73.95	22-Apr-14		Brand New	9	NEW SOFT DENSE PLAIN RED SHAG RUG 150X80CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360913551118	001PANCOCOA150X80	2	0		78.95	22-Apr-14		Brand New	9	NEW ULTRA THICK SUPER SOFT SHAG RUG BROWN GREY 150X80CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
301160727090	001COSLB150X80	2	0		73.95	22-Apr-14		Brand New	9	NEW SOFT DENSE PLAIN LIGHT BEIGE SHAG RUG 150X80CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360913551204	001COS3496IB150X80	2	0		73.95	22-Apr-14		Brand New	9	NEW SOFT DENSE BEIGE, BROWN CREAM SWIRL DESIGN RUG 150X80CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
301160727243	001PANROUGE150X80	2	0		78.95	22-Apr-14		Brand New	9	NEW ULTRA THICK SUPER SOFT SHAG RUG RED 150X80CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
301160727314	001PANLINEN150X80	0	0		78.95	22-Apr-14		Brand New	9	NEW ULTRA THICK SUPER SOFT SHAG RUG LINEN 150X80CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360913551377	001PMARUST130X70	2	2		43.95	22-Apr-14		Brand New	9	NEW PLAZA SOFT SHAG RUG RUST 130X70CM		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360888796242	TV5251	0	2		17.95	23-Mar-14		Brand New	9	BR NEW AS SEEN ON TV EASY CAR DENT REPAIR TOOL KIT		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
310906189554	CR1900	0	1		67.95	23-Mar-14		Brand New	9	BR NEW ADJUSTABLE HIGH BACKED ERGONOMIC OFFICE CHAIR		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360888796284	CS7701EK	2	2		126.95	23-Mar-14		Brand New	9	NEW SOLID MOULD BODY CLASSIC SPORT STYLE CAR SEAT		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
360888796307	CL7022RD	0	2		141.95	23-Mar-14		Brand New	9	BR NEW RECLINE COMPETITION RACING CAR RED LEFT SEAT		0		15	08-Dec-14 10:48:10 AEST			1000	TRUE	FixedPriceItem	
311207232288	MS0033	1	0		27.15	08-Dec-14	18-Dec-14	Brand New	9	BR NEW EXCELLENT PROFESSIONAL VOCALIST MIC STAND FREE SHIPPING		0		15	08-Dec-14 10:48:10 AEST			1000	FALSE	FixedPriceItem	
301430090094	KS5017	1	0		29.35	08-Dec-14	18-Dec-14	Brand New	9	NEW PIANO KEYBOARD MUSICAL MUSIC MUSICIAN'S STOOL CHAIR FREE SHIPPING		0		15	08-Dec-14 10:48:10 AEST			1000	FALSE	FixedPriceItem	
311207232436	CR8500	1	0		38.85	08-Dec-14	18-Dec-14	Brand New	9	BR NEW MULTI HOOK WOODEN CLOTHES COAT HAT STAND RACK FREE SHIPPING		0		15	08-Dec-14 10:48:10 AEST			1000	FALSE	FixedPriceItem	
301430090237	RT1400BR	1	0		38.9	08-Dec-14	18-Dec-14	Brand New	9	NEW 4 LEVEL RATTAN STORAGE SHELVING CORNER UNIT FREE SHIPPING		0		15	08-Dec-14 10:48:10 AEST			1000	FALSE	FixedPriceItem	
311207232559	RT1500	1	0		40.9	08-Dec-14	18-Dec-14	Brand New	9	NEW 5 LEVEL RATTAN STORAGE SHELVING CORNER UNIT FREE SHIPPING		0		15	08-Dec-14 10:48:10 AEST			1000	FALSE	FixedPriceItem	
361144592192	DC3018	1	0		43.85	08-Dec-14	18-Dec-14	Brand New	9	FLORAL STYLE CHILDRENS' 7 DRAWER BEDROOM CABINET SET FREE SHIPPING		0		15	08-Dec-14 10:48:11 AEST			1000	FALSE	FixedPriceItem	
311207232704	TB4016PK	1	0		54.8	08-Dec-14	18-Dec-14	Brand New	9	NEW PINK CAR RACING STYLE SINGLE TODDLER KIDS BED		0		15	08-Dec-14 10:48:11 AEST			1000	FALSE	FixedPriceItem	
301430090526	SF0029PK	1	0		75.05	08-Dec-14	18-Dec-14	Brand New	9	BR NEW PINK SINGLE SEAT TOY BOX SOFA LOUNGE FOR KIDS FREE SHIPPING		0		15	08-Dec-14 10:48:11 AEST			1000	FALSE	FixedPriceItem	
361144592371	SF0050	1	0		75.65	08-Dec-14	18-Dec-14	Brand New	9	BR NEW RED DUAL TWO SEAT TOY BOX SOFA LOUNGE FOR KIDS FREE SHIPPING		0		15	08-Dec-14 10:48:11 AEST			1000	FALSE	FixedPriceItem	
361144592441	DG3673	1	0		854.25	08-Dec-14	18-Dec-14	Brand New	9	NEW SILENT POWER 5KVA 10HP DIESEL ENGINE GENERATOR FREE SHIPPING		0		15	08-Dec-14 10:48:11 AEST			1000	FALSE	FixedPriceItem	
310938219549	001BCF5910B11230X160	1	1		88.95	22-Apr-14		Brand New	9	NEW AWESOME HORSE DESIGN RUG BEIGE BLACK 230X160CM		0		15	08-Dec-14 10:48:11 AEST			1000	TRUE	FixedPriceItem	
360913971277	001BCF1589N33230X160	2	0		88.95	22-Apr-14		Brand New	9	NEW POPPIES MODERN RUG TAUPE 230X160CM		0		15	08-Dec-14 10:48:11 AEST			1000	TRUE	FixedPriceItem	
310938220312	001BCF1589S22230X160	1	1		88.95	22-Apr-14		Brand New	9	NEW POPPIES MODERN RUG BROWN RUST 230X160CM		0		15	08-Dec-14 10:48:11 AEST			1000	TRUE	FixedPriceItem	
